Left_mean_margin,Left_std_margin,Left_min_margin,Left_max_margin,Left_median_margin,Left_skewness_margin,Left_kurtosis_margin,Right_mean_margin,Right_std_margin,Right_min_margin,Right_max_margin,Right_median_margin,Right_skewness_margin,Right_kurtosis_margin,Mean of Pen Pressure,Standard Deviation of Pen Pressure,Class_Label
445.235,593.0074442,1,2311,255,2.412367324,4.992194337,654.69,734.5525722,101,2312,236,1.136235512,-0.223350693,248.7771261,25.03360995,0
816.62,889.9584574,130,2172,281,0.767715937,-1.290655068,947.485,899.6870588,4,2173,384.5,0.370207054,-1.593930214,251.5628192,18.91153003,0
222.86,289.3656212,54,2101,115,3.370428368,14.39870123,196.455,256.0177404,1,2102,82.5,3.155019753,16.38641145,250.6921159,18.69913017,0
566.015,637.3678086,102,2047,189,1.387309171,0.450369637,323.245,619.5982691,1,2048,46.5,2.112778148,3.002101433,251.2723166,17.59963173,0
717.13,819.525689,66,2113,269.5,0.884252716,-1.007989373,647.715,825.3113765,2,2114,187,1.030708738,-0.703858587,249.3881819,21.68036496,0
810.89,904.7653506,1,2308,191,0.825836219,-1.111783715,866.325,878.7984942,117,2309,363,0.867703205,-1.035541244,252.5381616,14.57379986,0
451.475,433.1228421,87,1082,134,0.618812673,-1.524460789,247.835,347.6047946,30,1143,92,1.798421067,1.816805862,247.8234354,25.76483309,0
300.45,356.8395576,10,1084,118,1.361247085,0.300149635,175.33,301.0141336,15,1079,62,2.199268089,3.256963571,251.1766711,18.78318008,0
323.29,328.7410826,43,1025,136,1.062254329,-0.367803181,159.795,153.3082518,7,520,113,0.662535177,-1.024601806,249.1415858,22.76860992,0
951.625,263.9207555,202,1081,1080,-1.670888888,0.953044066,534.505,505.684898,31,1155,278.5,0.363211185,-1.77916741,252.0891114,16.29929207,0
296.785,179.8227737,143,970,237,2.277928503,5.560626212,197.51,283.6582095,1,1076,58.5,2.105500438,3.80044104,248.1162497,25.79904209,0
323.775,327.7392706,80,1061,166,1.371746624,0.367902318,351.49,428.0493442,1,1143,176,1.080474947,-0.465394927,251.0151934,19.96415469,0
329.16,194.1290935,113,657,254,0.807783263,-0.914672815,258.955,376.1011344,2,1132,51.5,1.497274933,0.823508432,247.1543336,28.63011346,0
285.36,366.3985945,1,1006,100,1.29560319,-0.039039776,342.48,384.2522983,38,1176,191,1.498728286,0.617076394,251.258,19.93166372,0
183.895,263.5317798,0,1043,117,2.129146567,3.827570577,163.52,278.029064,1,1171,53.5,2.810682176,6.795216272,244.7514318,31.03730576,0
477.965,349.1913325,184,1086,267.5,0.937007019,-0.840425778,249.975,355.3439474,13,1142,81,1.850062023,1.930361256,251.9111511,17.58952571,0
359.26,391.1537661,0,1019,144.5,0.820165555,-1.01861698,158.085,267.2290113,1,1145,29.5,2.425009177,5.798809472,245.5947229,29.74769395,0
456.415,400.3313236,47,1066,244.5,0.626183636,-1.336289129,274.51,382.5636347,1,1186,78.5,1.700720863,1.311179968,252.3202262,16.37254472,0
210.85,213.3041509,61,972,119,2.250837894,4.641930365,250.06,390.9177019,1,1151,58.5,1.71342795,1.23415576,251.1727901,20.79304228,0
226.77,279.8483565,0,930,143,1.547979687,1.171223973,309.735,408.0849069,3,1149,105.5,1.334603335,0.158512328,252.4769997,15.85751327,0
384.74,406.9637822,0,933,134,0.491417667,-1.602007497,308.65,408.8798739,21,1178,40.5,1.177371557,-0.182739337,246.531958,27.96294501,0
324.905,336.5584853,27,994,206,1.295225817,0.054943046,145.375,260.7480818,1,1142,54.5,3.127586733,8.962614685,252.9473572,14.17633525,0
246.225,445.1301367,0,1761,56.5,2.460529848,5.172796964,160.185,115.6152029,35,460,112,0.80856017,-0.599467199,244.8705563,30.47419964,0
170.71,122.8250621,74,534,116,1.557049958,1.186220291,253.21,341.020838,22,1392,85,2.069948536,3.863131555,250.4434457,21.03032684,0
142.535,241.1638213,2,1270,81,3.189126376,9.906059607,183.64,406.6663225,9,2044,62,3.984708992,14.94059135,245.7968572,28.99278042,0
566.56,658.9191976,1,2078,297,1.297046656,0.525873894,394.51,634.3344788,30,2079,117,2.141862896,2.893086315,246.8280843,27.40538309,0
535.085,701.397068,26,2191,109.5,1.377224355,0.506167171,620.325,820.1630794,1,2192,90.5,0.976475603,-0.751936689,248.8802743,23.4551134,0
1203.42,876.3591274,210,2237,800,0.069186195,-1.825803521,589.105,858.6751944,1,2238,85,1.183786718,-0.335931418,252.1491767,16.65134214,0
839.975,759.3790206,229,2165,376.5,0.87574997,-0.954199568,530.14,793.1085083,1,2166,131,1.462583463,0.362078664,248.8708946,24.50796292,0
658.3,690.1486185,21,2141,273,0.788532098,-0.748165641,572.555,530.9705979,202,2142,353.5,1.840366626,2.241773258,250.026225,22.22682626,0
177.035,196.3956211,0,1076,104,2.512768967,8.608440544,507.695,615.1010882,55,2046,156.5,1.075926023,-0.531621187,252.1410945,16.87495371,0
111.09,132.3974977,0,814,92.5,3.745052478,16.60851713,246.045,373.0488038,1,1735,65.5,2.234414179,4.764041263,244.6621995,33.22772045,0
240.385,335.2890552,1,1405,84.5,2.040840589,3.308631991,289.555,348.9605915,1,1269,63,1.081392987,0.080063439,246.0881186,28.75446054,0
166.535,127.5076459,0,643,135,0.691900884,0.266696669,343.595,399.8329186,1,1495,128,1.361497272,0.458375238,244.2527833,33.68747242,0
615.32,636.7025351,58,2302,341,1.130108738,0.143038184,169.2,296.2806289,1,1628,44.5,2.648761377,7.365119584,249.746674,21.09351801,1
625.795,793.1174183,1,2355,192.5,0.954981221,-0.649353279,260.495,439.3520583,1,2356,71.5,2.543839249,7.155049316,249.9996748,20.57930525,1
905.02,646.2631118,129,2221,639.5,0.327712509,-1.204168859,251.63,325.3512414,3,1263,110.5,1.753609326,2.055070279,250.2204191,19.90898081,1
641.76,620.1923939,28,1997,299.5,0.397258142,-1.410234866,2,0,2,2,2,,,251.8698669,16.17768661,1
570.92,701.4655109,65,2380,143,1.373275054,0.598315168,254.805,489.672793,19,1888,65.5,2.561363946,4.875382785,249.5531527,23.07239824,0
990.685,858.9156807,110,2310,388.5,0.42291669,-1.522680153,614.34,822.7088511,68,2311,155.5,1.278427447,-0.050911599,248.0889192,25.50047065,0
320.47,582.8440745,0,2419,97,2.295841314,3.712870211,343.92,551.5418075,31,2420,78,2.403966215,4.973467561,246.8860523,27.18002101,0
436.1,663.3741526,28,2212,91,1.687905683,1.040507041,165.325,101.0035542,4,825,132.5,1.845490778,7.766865577,251.0209328,19.71524382,0
497.89,386.5872039,26,911,333,0.057497021,-1.88341492,437.275,489.2683178,33,1194,115.5,0.754652287,-1.264874915,251.1186393,19.52329686,0
550.215,474.4330642,1,1080,359.5,0.106605264,-1.860322672,564.19,532.2009991,58,1254,199.5,0.430571465,-1.715385532,252.3827444,16.38251896,0
658.31,427.959015,0,997,996,-0.621625374,-1.463696013,391.51,444.408884,12,1221,113,1.019080824,-0.605025073,249.9329505,22.41488117,0
374.33,383.1039077,15,1076,141,0.790478093,-0.993270116,407.95,431.2334972,88,1241,163,1.203948529,-0.20382461,252.5643381,15.49347678,0
494.23,405.6104365,49,1083,343.5,0.544773918,-1.371884257,383.735,410.39686,35,1252,339,1.328301824,0.391375906,247.9896482,27.25635901,0
455.855,399.4208546,69,1076,244,0.72809015,-1.272062447,554.025,534.2231615,108,1293,155,0.545533087,-1.604255738,250.0516581,23.04444287,0
347.17,305.5190182,83,1091,197,1.425695463,0.815213811,394.605,375.5499271,50,1273,214,0.901264623,-0.583111852,247.0838605,28.86981206,0
568.72,375.7783769,154,1035,427.5,0.293596473,-1.730537242,512.945,475.2907727,76,1263,325.5,0.73135721,-1.197926269,248.7617974,25.20846112,0
707.375,684.1142492,133,2072,253,0.790850879,-1.060018806,313.565,445.0502041,1,1973,137,1.889983236,2.684769494,248.0129403,26.0533991,1
497.42,691.5081716,0,2119,104,1.252210171,-0.098441266,363.035,246.13571,1,1112,274,1.912218843,3.39623024,250.0018341,21.74474524,1
914.535,819.068486,20,2230,577.5,0.318800102,-1.50879407,203.22,370.5429421,19,1573,69.5,3.035195128,8.186845942,247.2367469,27.38118658,1
191.795,346.036558,0,2313,66,4.064052952,19.82080137,453.955,564.1760862,98,2314,129.5,1.769883571,2.106601225,248.255337,25.63218527,1
336.675,344.488273,170,1989,216,3.186193274,10.08314221,272.475,459.5653063,3,2090,65,2.34669326,4.524594758,251.3634264,14.87286838,1
233.14,417.2026735,0,1694,60,2.675388918,6.217927469,372.72,624.2160684,1,2192,121.5,2.160176211,3.188983179,251.5229101,14.54695787,1
505.645,676.1009848,11,2086,179.5,1.655213886,1.205635409,446.155,724.9340022,4,2087,48,1.512879296,0.667563042,252.3435983,12.37902771,1
391.35,532.0966186,17,1918,138.5,1.903538254,2.102071276,787.33,681.1651348,239,2293,466.5,1.244200886,0.007434968,253.7389323,8.569143593,1
649.87,623.2033659,19,2158,511,0.914799836,-0.403947547,241.165,250.5295452,6,940,135,1.355025279,0.567834554,246.9930498,30.01556443,1
784.6,668.8983969,10,1959,549.5,0.383835799,-1.291956814,420.365,314.3826874,197,1668,309,2.42482249,5.894292848,251.2075974,20.64917871,1
439.705,547.9699658,21,1704,65,1.107818121,-0.191873097,115.87,129.124003,18,588,93,2.255860414,4.924995262,247.4749218,28.86611385,1
874.065,765.6443805,131,2459,471,0.598343971,-1.096856783,471.135,426.6733146,226,2460,336,3.28317883,11.84245996,251.1046311,21.01865673,1
463.575,505.2244781,61,2083,325,1.43053824,1.04649427,204.2,352.8738867,1,1853,66,2.610613993,6.444388103,249.8553749,19.16801687,1
260.895,381.5460535,9,2052,71,2.550642645,7.885512234,152.9,210.281147,1,808,67.5,1.842605219,2.581402889,252.5596311,13.23836374,1
282.935,445.286798,1,2004,72.5,2.17185931,4.395213776,172.16,225.8495395,1,976,77,1.496425447,1.174246133,249.8148601,18.97809839,1
516.98,586.2558822,54,1944,189,1.259828483,0.075889021,136.01,142.0710414,19,514,71.5,1.395628462,0.727277523,252.6460761,13.29223071,1
939.72,869.9798598,0,2201,614.5,0.232128383,-1.7094757,217.81,317.689213,6,2270,72.5,2.805758385,9.988375195,248.661037,24.18678469,1
884.04,787.6956012,45,2139,1038.5,0.117106366,-1.729308708,209.075,316.002448,1,1389,95,2.764670644,6.973643085,248.863877,23.41519643,1
968.97,870.8536441,1,2327,1059,0.235324651,-1.506119631,453.89,693.9078385,41,2328,82.5,1.679821582,1.548726299,248.6587006,23.87347766,1
636.505,795.970057,1,2218,237,0.99224253,-0.627670507,200.775,175.9641192,41,621,127,1.316534451,0.625430924,250.6464144,20.51591891,1
185.095,409.009007,0,2024,61,2.893205765,6.731621761,115.35,192.9216195,1,1255,65.5,3.315737079,12.97360035,249.1871856,24.2950552,1
242.805,407.1561094,0,1482,42.5,1.877867338,2.028863793,197.435,299.0471565,1,1623,51.5,1.796023881,2.51375252,248.7616949,25.71957164,1
173.53,238.4388908,0,1502,112,3.358755094,13.77841981,302.96,459.4847982,2,1680,47,1.883564892,2.520588322,245.5996526,31.18985992,1
498.1,346.9719842,109,1402,519,0.82916872,0.402576887,370.85,453.4854937,18,1994,74,1.638954254,2.823791422,247.8358134,26.91930323,1
858.925,770.6041742,30,2246,572,0.411701862,-1.388052752,174.63,223.5802625,19,2247,103,4.569561603,35.7050639,249.3634416,22.70469453,1
416.45,598.66868,5,2245,116.5,1.775102604,1.589097776,161.825,263.1735281,9,2246,67.5,3.906583381,21.36451929,248.1409698,24.97446925,1
291.19,467.2459177,24,2154,120.5,2.846092459,7.438880114,61.77,90.75400015,1,483,30,2.590871053,6.984802589,247.9513053,23.36979115,1
687.185,616.3132082,96,2216,473,1.005763338,-0.234400146,134.06,222.5265529,20,2217,51,5.011382272,38.05685012,249.3255908,21.15365218,1
827.32,745.0797789,0,2323,663.5,0.425675936,-1.034183746,313.955,479.0442673,51,2324,135,2.970584266,8.751607993,246.2589484,32.59328556,1
1277.775,956.7712792,58,2318,1867,-0.212092968,-1.732050977,536.025,869.6563836,56,2319,88,1.548216863,0.443506607,248.9626216,27.21358465,1
441,582.0193231,0,2047,162,1.331597956,0.278263052,104.54,107.8179109,21,480,47,1.79212692,2.764095981,244.7406783,34.89303622,1
755.11,804.8979884,0,2262,264,0.710365506,-1.048904442,262.645,471.8708185,1,2263,119.5,3.431640194,11.7487646,250.7044129,23.05414169,1
634.23,705.0625099,40,2107,267,0.96877402,-0.634999669,200.915,395.7056134,1,2108,46.5,3.557054541,13.68692777,249.4290234,21.620701,1
581.08,664.3712587,64,2229,185.5,1.363584551,0.640678128,417.865,637.9738946,1,2230,125,1.895315878,2.351678321,252.2225807,15.19205594,1
538.39,429.3467492,12,999,600,-0.05078018,-1.838400243,264.87,350.6649865,1,1193,86,1.469107616,0.832748581,248.2044328,24.18199104,1
384.25,386.2457461,43,1039,122,0.694840821,-1.230204544,262.015,353.0511298,1,1212,60.5,1.562826103,1.324588281,252.2899245,15.62672408,1
873.265,635.5443081,169,2174,659,0.461664009,-1.11810976,98.87,112.9342011,1,430,41.5,1.406004987,0.861913233,247.9721397,28.17354731,1
596.48,694.6222354,11,2110,381.5,1.242473149,0.2153304,100.425,182.9138094,2,1421,21,4.388828524,25.9118773,250.3293997,23.25765648,1
350.94,517.391803,0,1946,160,1.999982124,2.855261252,125.73,258.0327335,1,1506,17,3.413427632,12.14625462,245.4800263,33.06750489,1
581.145,591.4897757,0,2185,602.5,0.869171707,-0.17911354,121.725,118.0229063,1,328,86,0.416317748,-1.414554232,246.0799821,31.55089325,1
883.445,701.7800103,62,2101,695,0.495798209,-1.189954826,298.465,543.8892501,42,2102,102,2.892823547,6.790240581,248.1559688,26.27534536,1
773.935,721.5091253,0,2203,695,0.542715581,-1.046567908,214.975,254.2974644,12,2204,103.5,3.467069239,21.08144955,246.9837465,28.64244563,1
632.05,621.1818105,0,2119,569,0.705856089,-0.525473992,205.55,258.6463749,2,946,80.5,1.718072272,1.716882731,247.6868822,27.17212938,1
834.86,709.8084464,0,2274,1061.5,0.209788378,-1.212087826,315.07,359.1452375,90,2275,165,2.355060825,5.745424047,248.0166864,26.50734411,1
222.45,517.8145198,12,2253,67,3.623363946,11.33832138,324.14,572.6931882,8,2254,66.5,2.643946112,5.961148252,248.3320164,27.90670863,1
357.885,615.7950466,9,2225,73,2.214353271,3.369327556,402.285,518.8510924,76,2226,259,2.217161468,4.165361447,246.8852168,30.31284245,1
440.255,612.2964845,2,2245,153,1.857976816,2.319095587,330.605,602.5086408,35,2246,100,2.497828241,4.680445704,245.3326904,33.77786336,1
309.995,156.1116241,94,695,319,0.469904084,-0.57985576,268.475,484.5866284,1,2031,73.5,2.473256458,4.999973573,247.1558838,30.22439888,1
148.155,188.0929979,36,795,87,2.523173334,5.358497017,140.635,160.6378047,1,1222,86,2.560652932,9.952838815,242.3141173,34.78923152,1
321.19,321.3821344,138,1621,182,2.720221391,7.064924922,145.83,185.8369391,1,1628,104.5,3.327505835,19.4541851,251.3114866,19.74245219,1
198.195,264.3927089,0,994,66,1.860129841,2.798151512,69.775,119.9689423,2,815,28.5,4.294555765,21.66431354,243.1306202,33.61609461,1
139.915,216.2094364,1,2231,51,5.219775031,42.72469638,188.25,388.7348601,1,2232,59,3.017059032,8.336076977,251.2787611,19.55818939,1
700.39,770.081558,167,2257,414,1.368875225,0.129896346,506.635,807.6805004,1,2258,81,1.593294404,0.775368294,250.8997496,19.07310206,1
902.875,798.6844959,9,2289,803,0.475028681,-1.11030125,686.765,780.5299577,66,2290,269,1.135565958,-0.328959377,251.6716578,17.05692872,1
845.56,820.5772428,122,2274,607,0.97047659,-0.727491444,715.07,910.4480398,38,2275,93.5,0.933555006,-0.926977767,250.2352485,20.47146344,1
552.55,785.1417742,1,2357,85,1.331138261,0.231669306,737.93,661.5020711,118,2358,652.5,1.252132344,0.696169923,252.5374971,14.83851907,1
553.065,468.7629511,143,1881,503,1.448371308,1.047508816,191.19,105.3296519,90,545,156,1.72982634,2.489018145,248.8027931,22.74499481,1
207.835,96.36987881,121,456,148,1.172037608,0.033799505,327.775,375.9801454,1,1732,139.5,1.560704245,1.250217857,250.8418813,19.52413743,1
137.95,68.22264394,24,365,153,0.863832938,2.749824674,263.165,318.0674967,56,1311,94,1.760236048,1.839070753,246.9336667,27.20624119,1
637.22,743.1541577,116,2401,347.5,1.430120707,0.493346383,216.69,374.5286403,1,2402,122.5,3.105139323,12.28577644,250.9053988,19.42963513,1
526.075,545.2680401,0,2126,308,1.29946935,1.515211222,506.31,651.7806949,15,2127,121,1.194407199,0.215473691,250.4011154,21.49812743,1
752.615,835.7454211,32,2012,275.5,0.713032386,-1.328984215,652.63,855.5008836,1,2013,89.5,0.823451295,-1.174739883,251.483039,18.71227053,1
841.055,865.5723711,46,2111,314.5,0.637244454,-1.438518091,597.83,874.2484331,1,2112,44.5,1.080685301,-0.703935491,250.6571096,20.54994466,1
862.9,791.9550137,50,1943,496,0.52498861,-1.538176057,709.075,861.2500669,1,1944,122,0.684262948,-1.450346496,250.5241525,21.10460651,1
789.875,980.2892453,0,2229,99.5,0.659091256,-1.501799152,737.56,951.7773674,17,2230,129,0.804373654,-1.299384075,249.3417456,22.2135017,1
643.555,655.39051,129,2228,261.5,1.287704841,0.128321651,408.33,511.4523424,16,1879,83.5,1.038682164,-0.306788409,252.3538442,15.7881576,1
358.2,567.3218579,0,2195,135.5,2.407016408,4.912070535,685.315,832.1766372,9,2196,90.5,0.777722378,-1.100330888,249.37855,22.11163346,1
906.245,709.7970019,316,2302,551,0.95297903,-0.721522101,307.175,528.7277936,43,2303,92,2.319739967,4.002062671,252.4980452,15.43041401,1
260.385,255.6939651,50,1332,169.5,3.147842724,9.12064045,149.305,272.4123979,28,1437,58,3.778635434,14.21926484,246.5816363,28.98918581,1
318,310.1813216,117,1534,224.5,2.835156686,6.997039066,131.85,186.3428717,1,859,44.5,2.16103625,5.226214184,246.7026551,29.07024192,1
317.61,337.850206,62,1494,155.5,2.159073855,4.435891397,152.54,124.0242657,63,862,130,3.202912823,10.8109935,246.1527274,30.68563394,1
353.255,246.0715669,169,1749,361,2.458199537,7.18159849,219.23,233.968488,54,1264,109,2.45165302,7.096438112,251.1722922,20.25188496,1
117.805,199.0810723,11,1627,57,3.900634711,19.15584875,90.535,125.6286655,4,530,36,2.317807221,4.452665783,244.8339379,26.76103775,1
291.17,460.9165013,0,1866,71.5,2.187496343,3.895039931,68.88,81.7657249,1,264,22.5,1.032843304,-0.394350028,246.2312558,25.41640808,1
205.055,323.8825738,1,1693,69,3.060189879,10.74622196,111.325,211.4390497,8,2089,40,5.485280262,40.65404165,246.9562566,24.6925025,1
243.875,401.7817095,25,2056,66.5,2.864463683,8.163106722,200.17,406.2959798,1,1847,54,2.872641486,6.976539389,246.0162055,25.94860596,1
85.905,94.6004875,8,370,63.5,2.193132512,4.024895909,326.525,472.7458541,6,1873,96,1.891670744,2.470852699,247.3610488,27.14714558,1
165.365,273.2331671,11,1138,64,2.795673191,7.166435929,206.26,250.5331248,53,1575,82.5,2.348284402,5.357949814,247.4844103,26.87362739,1
271.945,167.6048595,38,662,199.5,0.912912984,-0.362853322,218.725,240.1459133,39,1029,115,1.773117398,2.65615231,246.5718751,29.27346329,1
182.035,275.0520897,0,1270,115,2.236557365,4.315819819,208.925,200.5004026,37,666,86.5,1.080953079,-0.28782272,250.6058031,20.89497042,1
266.755,397.7629594,0,1196,92,1.601569389,0.864922488,318.58,453.3444159,8,2143,110.5,2.119010561,4.267228377,250.1615863,21.48031319,1
580.955,632.2123339,133,2290,257,1.692335889,1.746098938,416.455,507.7037062,34,2291,155,2.289301823,5.667485806,249.0876094,24.50213101,1
277.755,389.658651,1,2265,108,2.220485926,6.42902964,335.75,525.9602155,11,2266,78.5,1.983543519,2.639708102,248.100649,25.92848436,1
222.35,233.2683392,32,1881,174,3.219988355,14.2771585,241.105,348.0284803,1,1583,166,2.545754905,6.744160917,248.7781919,24.51238487,1
463.975,602.9853823,42,2146,129.5,1.536090588,1.013846718,149.35,178.1555345,1,560,88,1.149330007,-0.056703508,248.8325553,23.71445272,1
536.84,551.4649147,50,2168,337.5,1.238453976,0.160580381,228.895,255.2083472,11,950,67.5,0.839438321,-0.8765225,252.7644715,14.29906235,1
188.63,261.1816655,25,1674,84,2.701902613,8.019740744,250.18,272.7054803,1,1256,85,1.031144173,-0.260677687,247.5659761,26.13149946,1
299.115,421.7392938,19,1997,108.5,2.312438843,4.926983907,204.175,357.9100058,1,1406,19,2.068591697,2.99506264,253.0538779,13.57785759,1
294.575,303.5920206,33,1493,143.5,2.035663736,4.805890411,226.005,352.7659907,7,1422,73.5,2.243838977,4.253096791,250.3052318,20.22747343,1
146.94,266.9142606,8,943,54,2.505091031,4.617287553,167.375,290.3468457,1,2003,37,3.447711043,13.70144542,247.8871974,24.16703998,1
253.99,203.8836497,33,909,200.5,2.320408133,4.961506922,191.505,217.2064067,16,992,90,1.177977824,0.04265428,249.8626217,20.59267121,1
339.72,385.2185461,0,2147,222,2.311121353,7.229301997,294.815,481.835332,14,2148,79,2.146604502,3.659733018,249.9125849,20.20206671,1
659.445,733.7364464,5,2099,279,0.889585987,-0.752914896,231.825,400.2096616,12,2100,103,3.353563509,11.80124653,248.2475351,28.11765863,1
530.495,653.1858993,45,2097,172,1.292257431,0.128896496,361.325,555.4174666,7,2098,94.5,2.229928469,3.801819798,248.4507087,27.54263963,1
642.445,565.3940743,103,1952,345,1.056552364,-0.083438534,149.735,105.3544139,38,402,159.5,0.57481111,-0.82341563,247.7532485,28.8173843,1
691.725,593.9218088,196,2253,457,1.005692078,-0.479136197,109.995,179.6206918,5,2254,54,8.822069801,100.2171682,249.9643934,24.45193591,1
1002.635,745.620939,250,2092,706,0.479641062,-1.440460985,622.81,846.687215,1,2093,153.5,1.072789216,-0.718719599,247.1382736,31.02677671,1
773.71,777.1067109,12,2125,390,0.669243605,-1.188140104,407.9,669.9490868,1,2126,121,1.838213482,1.825589608,246.2279276,32.52868066,1
555.375,565.0370596,7,2015,482,0.793515975,-0.342106539,313.46,484.3132198,1,1614,58.5,1.613007083,1.199659326,245.4036926,34.19313898,1
826.63,726.1530378,147,2180,413,0.687186766,-1.209589459,151.245,229.0029184,1,957,34,2.062788147,3.227867523,249.3890258,26.11738214,1
663.375,559.0756319,36,1617,556,0.11371635,-1.755437994,256.845,370.6695571,1,1367,96.5,1.993678391,3.122066285,250.9029972,17.93332864,1
929.73,711.8482046,187,2149,536,0.536394876,-1.373887094,200.245,296.0025719,2,1404,63,2.576106206,6.893581244,252.1607807,14.66731913,1
669.93,559.99952,133,1862,381.5,0.8005871,-1.055309193,86.05,231.5881535,1,1026,10,3.313158891,9.80003124,250.3629526,18.42039311,1
802.06,617.1083372,275,2217,386,0.968910797,-0.538806713,150,207.2751188,1,1919,73,3.728238529,25.09466416,252.2870877,14.31724666,1
417.195,308.5380293,192,1666,244,1.578768089,2.267310321,653.645,593.2263874,33,2123,407.5,1.253975043,0.228128195,248.2971503,26.00482264,1
270.89,455.6894361,0,2160,73.5,2.632485454,6.858940476,262.975,417.768966,1,2161,127,2.790544057,8.164190735,247.2267072,28.1829667,1
249.075,342.7297885,0,2162,184,3.300269712,13.38988203,244.3,438.4613114,6,2163,72,3.022270456,9.199733223,248.6406558,25.75419104,1
373.415,494.523234,59,2397,139.5,2.224743775,4.930868769,589.94,608.6873977,73,2398,327,1.818368398,1.849435371,252.0373073,18.00971126,1
752.315,709.3044054,32,2394,573.5,0.722830928,-0.730569924,248.57,342.7246505,41,2395,162.5,4.963418459,28.17538771,247.557595,25.40687057,1
651.84,744.3220749,20,2036,256,0.808030603,-1.054561023,143.05,141.864177,47,687,101.5,2.72350846,6.747638808,251.9207747,16.20005772,1
440.785,625.3406137,0,2075,82,1.284980851,0.093515838,66.45,96.03792959,3,518,24,2.355051639,5.66052637,248.0236318,25.03298936,1
385.915,471.7540111,85,2223,177,2.375862794,5.282502241,240.15,224.6946728,98,1645,166.5,4.961536479,27.98279022,251.598334,17.80510157,1
249.835,283.6763457,2,938,115,1.392095129,0.840758532,327.17,423.9784543,1,1316,103.5,1.391548785,0.552917015,252.4252317,15.97452606,1
373.63,365.0883876,0,866,143.5,0.489209233,-1.608816782,311.295,426.3869571,1,1324,53.5,1.412677236,0.584826874,252.0616352,17.20210944,1
350.92,592.6743864,27,2094,88.5,2.030979484,2.517271881,98.075,131.6612807,1,1061,67,4.699294826,27.09004206,247.1273582,26.99216681,1
474.815,676.6806813,24,2241,75,1.356415042,0.183387353,273.775,463.3888329,1,2242,80.5,2.733650202,7.32236998,252.287624,15.70449927,1
191.905,332.5364921,6,1673,72,2.906313093,8.286090702,289.01,548.150953,10,2129,85,2.656173341,5.597541217,245.5428507,29.427399,1
472.25,491.081145,15,1696,204,1.454646779,0.822345043,217.06,308.0575656,5,1259,49,1.823011181,2.929397497,251.5432793,18.36665594,1
357.69,422.4308738,1,1772,154,1.563647933,2.080531819,137.22,266.9042732,2,1703,66,4.306829737,21.30494774,249.8783566,22.83041701,1
240.05,284.8644878,25,1137,176,2.45911027,5.017061566,218.455,485.8628526,2,1873,31,2.963516242,7.231731257,251.9774037,17.10751434,1
541.42,693.0573106,54,2211,294,1.62309935,1.260114827,609.06,826.6298695,1,2212,131,1.061618658,-0.65636992,249.2737269,21.83967715,1
950.175,876.0175903,70,2238,532,0.236858172,-1.760438199,531.875,784.0313227,1,2239,146.5,1.493790848,0.536292149,252.3801831,15.14875659,1
666.23,639.0888435,32,2099,274,0.870408103,-0.721080245,88.155,219.819892,1,2100,24.5,7.748390701,67.91482916,248.0175621,24.93122449,1
476.885,697.8708407,39,2133,166,1.673528989,1.047946285,441.72,750.4828071,1,2134,83.5,1.650785539,0.882168407,252.4337765,15.15820967,1
456.83,595.3640169,0,2229,164,1.644461038,2.088150877,332.895,458.588126,53,2321,132,2.818975613,7.780470672,246.4520236,31.41074145,1
327.57,409.9685551,2,1426,139.5,1.698515093,1.634570847,547.74,765.9402291,20,2090,110.5,1.131303076,-0.464985409,249.6887675,25.49041116,1
570.98,742.1640973,0,2312,212.5,1.253475535,0.157473435,410.08,638.1357377,37,2313,162.5,2.27340819,3.632425291,246.2637697,32.67847759,1
495.22,700.8080774,17,2201,125,1.381434529,0.23121946,320.115,442.3750788,78,2188,134,2.61260738,6.259443425,246.2009059,32.3845808,1
477.67,706.0725695,28,2203,176,1.727237367,1.225273288,224.675,263.2438527,23,2204,140,3.647324917,21.48955428,248.7354837,24.54578774,1
444.615,605.9918791,6,2267,159,1.597544408,1.460182149,286.175,467.6155535,1,2268,56.5,2.229330324,4.596320696,251.9505122,17.33452491,1
629.2,696.9598735,13,2169,241,0.857828616,-0.730813762,217.865,231.6673598,17,1139,87.5,1.630216696,2.848588153,247.8669376,25.79894473,1
486.51,541.1207427,68,2091,231,1.395183267,0.920280141,161.385,225.0899246,5,1136,35.5,2.166352357,4.968728936,253.0311329,13.99234354,1
217.46,318.5647594,0,1840,121,3.308414423,11.00828853,252.35,411.7704116,1,1787,71,2.325779249,4.375434197,251.3688921,19.28168101,1
456.845,547.1161223,0,1831,86.5,1.016897882,-0.109767423,323.4,431.7667456,1,1542,98.5,1.353712636,0.388488993,246.9985993,27.78321077,1
267.595,416.7855949,0,1724,68,1.616083493,1.060100866,285.085,408.3865518,2,1534,68,1.756007533,2.022405278,248.9297566,23.74729413,1
292.72,537.4531618,9,2186,81,2.425374753,5.009388274,341.92,556.7772879,2,2187,73,2.128397978,3.73328159,248.7117988,23.93062207,1
290.65,467.6830494,37,1791,89,2.480768577,4.890359222,365.635,472.8595059,24,1928,124,1.761589124,2.321685621,249.4573808,24.0321726,1
343.33,653.7646612,0,2214,22,1.843388724,1.878362965,322.545,525.596381,11,2215,83,2.513234982,5.71847342,245.2848272,31.82386662,1
