Right_mean_margin,Right_std_margin,Right_min_margin,Right_max_margin,Right_median_margin,Right_skewness_margin,Right_kurtosis_margin,Left_mean_margin,Left_std_margin,Left_min_margin,Left_max_margin,Left_median_margin,Left_skewness_margin,Left_kurtosis_margin
193.74,182.07489871950665,1,967,103.0,1.5450270670949255,2.9680530173982067,374.425,506.1506363806563,86,1763,131.0,2.080732942140191,2.7311488834355764
934.47,996.8874873384972,13,2237,189.5,0.4923775022423629,-1.7007346771532876,946.61,1019.4524976056374,3,2236,239.0,0.4004420587929412,-1.7526955680571898
293.065,465.88132374465306,7,2081,81.0,2.2589753154838537,5.144982682952499,273.23,334.371437763395,10,1382,151.0,1.8142355253756584,2.7055988553386534
819.275,899.2962124705182,84,2349,326.0,1.013183035547412,-0.7805597651747536,961.82,1001.888782882777,1,2348,399.5,0.3858496104082024,-1.6691285534360383
366.43,434.6585503321939,42,1202,104.0,1.1390832165594689,-0.42625083568080635,301.725,303.929391057765,41,921,146.0,1.092369338585649,-0.32761672973030453
652.735,514.3141940741383,28,1345,310.5,0.2692778209613922,-1.685483107752481,424.275,460.07932391760687,1,1069,115.0,0.5021286528622184,-1.596387289957797
201.215,246.29836213615954,1,931,102.0,1.3476784556001031,0.5750482504160082,342.05,385.41296457998357,25,1038,129.0,1.1381081613149941,-0.48358695977098076
273.445,379.9394384099873,2,1349,91.0,1.865297038438141,2.6477554949870887,309.44,354.85000922252505,0,1024,173.0,1.1181877707439747,-0.1295915461807997
283.0,353.45418274011473,18,1180,96.5,1.6384144219236108,1.4418514839378442,360.655,361.4237980320604,0,998,190.0,0.8810640547274511,-0.9064323701776855
327.78,416.12707230064655,1,1157,74.5,1.1025418700898892,-0.3865262076417677,450.62,398.6791453092607,40,1084,254.0,0.6418130284333975,-1.2401634792921166
173.665,266.2850567196005,1,1163,56.0,2.023239773998104,3.2705203526493323,231.725,361.9367908597986,0,1017,60.0,1.4450748045161976,0.2606033458260093
165.94,257.1563793046664,1,1137,47.0,2.4676593343904956,5.7571823660752806,280.53,283.4060763649979,7,1080,250.0,1.579604788847741,2.0846358077456006
328.775,333.8563985447133,42,1183,134.5,1.3382828646997293,0.2693969416955375,271.345,335.7153256471499,30,1085,118.5,1.7137803575069903,1.424139101170244
325.23,396.33354449562097,1,1147,99.0,1.2552093921128682,-0.10952357691318237,419.2,442.7884915410587,9,1078,153.5,0.5779536784845724,-1.4089833513673866
252.81,279.4433337618193,1,1144,121.0,1.7605629014145876,2.4031803454604654,320.145,333.764042634582,22,1087,171.5,1.396270537379146,0.7234581186231437
224.69,233.2744924851858,1,1149,128.5,2.383137123554997,6.267306164922868,164.47,200.07769621477806,3,709,69.0,1.5237662951463968,0.9947814144388856
139.0,130.56275566113464,6,523,97.5,1.6101909756016037,2.097642308590519,208.32,276.6701274026252,50,1890,86.0,3.07903999165957,13.24325355769588
275.005,409.32998934341396,8,1944,23.0,2.0501572552780796,4.824633389571381,497.93,533.6174877345017,136,2212,182.0,1.4023326321849343,0.5859265193376948
126.0,218.6736169586282,13,2132,47.5,4.7012588317792074,34.6445259185426,343.15,509.34176410669136,0,2131,85.0,1.8170201780985715,2.52161015862698
357.28,303.5055513470759,1,2452,313.5,5.162045209925999,31.914632362704538,539.295,686.2148878716374,90,2451,137.0,1.4015696709099914,0.512704333220189
255.625,392.30301125302486,33,1187,47.5,1.7621367594141215,1.3900946144651671,389.035,360.4810908484612,82,1007,193.0,0.9100334071085595,-0.8689517637173574
173.05,290.60641414066964,26,1189,40.0,2.671630990939675,6.283046622771138,407.9,259.80135434326155,183,1077,293.5,1.3010717565059555,0.7038329383847852
108.325,182.9944101488584,1,1023,24.5,2.9683188422473936,10.245110393365124,278.375,319.23533698023533,0,841,98.5,0.8993456593212185,-0.9465982236730532
227.15,339.9063091426443,13,1183,68.0,1.8343955488435622,2.072318720591329,492.865,395.52697088630083,99,1071,233.0,0.5678578309770322,-1.507646738320127
328.875,447.8487713334989,1,2166,139.0,2.546210376348827,7.262305466747632,634.98,575.6272432886415,54,2165,631.5,0.9684603113946101,0.21360317067717371
376.955,560.4006848791897,21,2247,82.0,1.9931514462511943,3.3741704596364137,586.725,562.0845975911866,120,2246,333.0,1.5205569776162993,1.770571992225494
436.78,637.1246666108764,1,2061,162.0,1.6648013837202045,1.339434274441107,194.405,275.19270721719295,0,1847,66.0,2.7293766968064417,11.291634968016487
334.3,557.3410853571949,7,2195,85.5,2.1480447219923073,3.5625770476225034,486.255,673.0225230687224,0,2194,187.5,1.3098790411400687,0.17063910360467593
169.99,383.86829020004444,1,2132,45.5,3.9482419759618637,15.957803459185595,367.215,596.0057491670703,27,2131,93.0,1.9079070818833637,2.2188974781185458
829.865,949.448703711738,23,2205,345.5,0.6756890836389586,-1.432165038599398,986.835,931.2433455429849,19,2204,656.0,0.3398883605038619,-1.6586818066559812
572.235,687.0443431264906,184,2394,244.0,1.8101118152357123,1.7799387825582196,520.71,683.1992182071007,7,2393,155.5,1.7749579245933456,2.165781439749731
488.355,757.0306572756984,1,2185,82.0,1.368828042251921,0.15121988440965195,265.99,565.2442349335622,1,2184,57.0,2.9119416469153183,7.066228365578523
360.085,537.5160512035966,4,2216,192.0,2.435271797970545,5.368897633736896,374.405,541.4720963546074,1,2215,273.5,2.138042223941144,4.148516057973996
582.62,619.2223487455291,1,1892,297.5,0.6980414942835046,-0.9799453242242424,182.065,91.19811542066765,83,567,144.5,1.0651998018951603,1.1963342824022751
654.69,734.5525721869966,101,2312,236.0,1.1362355120427203,-0.2233506932136704,445.235,593.0074442362402,1,2311,255.0,2.412367324083782,4.992194336761319
947.485,899.6870588121018,4,2173,384.5,0.37020705441605106,-1.593930214026304,816.62,889.9584573896678,130,2172,281.0,0.7677159372404788,-1.2906550680452844
196.455,256.01774038523155,1,2102,82.5,3.155019752647215,16.38641144637043,222.86,289.3656211673527,54,2101,115.0,3.370428368334898,14.398701231563887
323.245,619.5982690826785,1,2048,46.5,2.1127781480066,3.0021014332724096,566.015,637.3678085626539,102,2047,189.0,1.3873091706980578,0.4503696367621344
647.715,825.3113764607742,2,2114,187.0,1.0307087377124402,-0.703858586894432,717.13,819.5256889654962,66,2113,269.5,0.8842527159940609,-1.0079893732340002
866.325,878.7984941621768,117,2309,363.0,0.8677032054393046,-1.0355412443013456,810.89,904.76535057328,1,2308,191.0,0.8258362188167142,-1.1117837154967039
247.835,347.6047946176894,30,1143,92.0,1.7984210667648186,1.8168058618668237,451.475,433.1228421092382,87,1082,134.0,0.6188126730512645,-1.5244607893538993
175.33,301.0141336270045,15,1079,62.0,2.1992680893423837,3.2569635705808304,300.45,356.83955757349275,10,1084,118.0,1.3612470852835805,0.3001496352752331
159.795,153.30825181762685,7,520,113.0,0.6625351771797681,-1.0246018063361604,323.29,328.741082612114,43,1025,136.0,1.0622543290569428,-0.36780318106169396
534.505,505.68489799011826,31,1155,278.5,0.36321118481869,-1.7791674102063437,951.625,263.920755532802,202,1081,1080.0,-1.670888888424769,0.9530440658823953
197.51,283.6582094687106,1,1076,58.5,2.1055004379057256,3.80044104034119,296.785,179.82277365401515,143,970,237.0,2.277928503409967,5.560626212256652
351.49,428.0493442414409,1,1143,176.0,1.0804749465280796,-0.46539492724114684,323.775,327.739270644537,80,1061,166.0,1.3717466237858318,0.36790231779920113
258.955,376.1011343926759,2,1132,51.5,1.4972749326488886,0.8235084320101018,329.16,194.12909345232902,113,657,254.0,0.8077832633939263,-0.9146728145188052
342.48,384.25229829334603,38,1176,191.0,1.4987282858770956,0.6170763935511094,285.36,366.39859449819284,1,1006,100.0,1.2956031897290157,-0.039039775537712984
163.52,278.0290639519726,1,1171,53.5,2.8106821755106126,6.79521627202638,183.895,263.5317798100436,0,1043,117.0,2.1291465672846526,3.8275705766479966
249.975,355.3439474367049,13,1142,81.0,1.8500620230923828,1.9303612562176067,477.965,349.19133252207587,184,1086,267.5,0.937007018899489,-0.8404257777359301
158.085,267.22901133201725,1,1145,29.5,2.425009177252829,5.798809471581491,359.26,391.15376611215015,0,1019,144.5,0.8201655548312106,-1.018616979598783
274.51,382.5636346712326,1,1186,78.5,1.7007208633528705,1.3111799681617722,456.415,400.331323553492,47,1066,244.5,0.6261836363771389,-1.3362891285021818
250.06,390.91770188652424,1,1151,58.5,1.7134279502952794,1.2341557604129392,210.85,213.30415093012155,61,972,119.0,2.2508378935704783,4.641930364890967
309.735,408.0849068896762,3,1149,105.5,1.3346033346918935,0.1585123275365592,226.77,279.8483564594677,0,930,143.0,1.5479796868350473,1.1712239734303962
308.65,408.8798738704089,21,1178,40.5,1.1773715573205628,-0.18273933744956006,384.74,406.9637821723209,0,933,134.0,0.49141766692151634,-1.602007497163858
145.375,260.7480818451588,1,1142,54.5,3.127586732566578,8.962614685314865,324.905,336.5584853264378,27,994,206.0,1.2952258168639483,0.05494304597569988
160.185,115.6152029395519,35,460,112.0,0.8085601700547392,-0.5994671992045211,246.225,445.1301366654911,0,1761,56.5,2.4605298477279547,5.172796963818843
253.21,341.02083801404143,22,1392,85.0,2.0699485358884773,3.8631315546936555,170.71,122.82506209807906,74,534,116.0,1.5570499582870132,1.1862202912321793
183.64,406.6663225415242,9,2044,62.0,3.9847089922915178,14.940591349660249,142.535,241.1638213302172,2,1270,81.0,3.189126376207291,9.906059606577863
394.51,634.3344788479311,30,2079,117.0,2.1418628963014235,2.893086314791133,566.56,658.9191975839859,1,2078,297.0,1.2970466564509726,0.5258738935677436
620.325,820.1630793682406,1,2192,90.5,0.9764756029214067,-0.7519366889627244,535.085,701.3970680078799,26,2191,109.5,1.3772243547003757,0.5061671709506474
589.105,858.675194367528,1,2238,85.0,1.1837867180648043,-0.3359314177753441,1203.42,876.359127413531,210,2237,800.0,0.06918619470584456,-1.8258035208752432
530.14,793.1085082948285,1,2166,131.0,1.4625834626800602,0.36207866408386336,839.975,759.3790205551483,229,2165,376.5,0.875749969581242,-0.9541995677863482
572.555,530.9705979188221,202,2142,353.5,1.8403666259236708,2.2417732582587755,658.3,690.1486184713335,21,2141,273.0,0.7885320976179172,-0.7481656409171937
507.695,615.1010882111923,55,2046,156.5,1.0759260226168392,-0.5316211873398133,177.035,196.39562106848095,0,1076,104.0,2.5127689674979456,8.608440543657647
246.045,373.0488038114119,1,1735,65.5,2.234414178723243,4.764041263428591,111.09,132.3974976611517,0,814,92.5,3.7450524779814347,16.608517126869724
289.555,348.96059153898193,1,1269,63.0,1.0813929867164562,0.08006343877057898,240.385,335.28905518617546,1,1405,84.5,2.040840588757818,3.308631990663229
343.595,399.8329185909344,1,1495,128.0,1.3614972721859608,0.4583752377690731,166.535,127.50764594278003,0,643,135.0,0.6919008841578571,0.26669666947570914
169.2,296.2806288897002,1,1628,44.5,2.6487613773599112,7.365119583537258,615.32,636.7025350907239,58,2302,341.0,1.1301087375320742,0.14303818446624916
260.495,439.3520582979591,1,2356,71.5,2.5438392492952278,7.155049316453841,625.795,793.1174182747807,1,2355,192.5,0.9549812207524677,-0.649353279492074
251.63,325.35124135502576,3,1263,110.5,1.7536093264199801,2.05507027878577,905.02,646.2631117805203,129,2221,639.5,0.3277125090773147,-1.2041688588099073
2.0,0.0,2,2,2.0,,,641.76,620.1923938804275,28,1997,299.5,0.3972581422055726,-1.4102348660418451
254.805,489.67279299138147,19,1888,65.5,2.561363945553155,4.87538278532489,570.92,701.4655108517974,65,2380,143.0,1.3732750536896343,0.5983151675501617
614.34,822.7088510939584,68,2311,155.5,1.278427446992185,-0.05091159926744693,990.685,858.9156806739168,110,2310,388.5,0.4229166897674595,-1.5226801530748
343.92,551.5418075061364,31,2420,78.0,2.4039662148811995,4.97346756125095,320.47,582.8440744966696,0,2419,97.0,2.2958413143052327,3.7128702112705083
165.325,101.0035542187705,4,825,132.5,1.845490777839288,7.766865576830877,436.1,663.3741525953941,28,2212,91.0,1.6879056826175676,1.0405070413035684
437.275,489.26831780633955,33,1194,115.5,0.7546522868365723,-1.264874914767874,497.89,386.58720391543676,26,911,333.0,0.05749702149656596,-1.8834149201470376
564.19,532.2009990756176,58,1254,199.5,0.4305714648051283,-1.715385531504154,550.215,474.4330642326544,1,1080,359.5,0.10660526369242028,-1.860322672289709
391.51,444.40888400312673,12,1221,113.0,1.0190808241429274,-0.6050250730725697,658.31,427.95901496809523,0,997,996.0,-0.6216253741045342,-1.4636960130885193
407.95,431.2334972445076,88,1241,163.0,1.2039485289481888,-0.20382460975191652,374.33,383.1039077334022,15,1076,141.0,0.7904780931655827,-0.9932701157416433
383.735,410.3968599885264,35,1252,339.0,1.3283018239876236,0.39137590644685805,494.23,405.610436541216,49,1083,343.5,0.5447739177475601,-1.3718842573161
554.025,534.2231615219731,108,1293,155.0,0.5455330867797276,-1.6042557376118594,455.855,399.4208545761625,69,1076,244.0,0.7280901495502269,-1.2720624466874322
394.605,375.54992705839766,50,1273,214.0,0.9012646225813314,-0.5831118521004268,347.17,305.519018151508,83,1091,197.0,1.4256954627717557,0.8152138106464717
512.945,475.2907726516888,76,1263,325.5,0.7313572104285918,-1.19792626937826,568.72,375.7783768961616,154,1035,427.5,0.29359647319660537,-1.7305372423122865
313.565,445.05020412980383,1,1973,137.0,1.8899832355960264,2.6847694944865603,707.375,684.1142491605642,133,2072,253.0,0.7908508790279346,-1.0600188063376568
363.035,246.13570995198526,1,1112,274.0,1.9122188432741931,3.3962302403311337,497.42,691.5081715762899,0,2119,104.0,1.2522101712751268,-0.09844126573157697
203.22,370.54294212654906,19,1573,69.5,3.0351951281551433,8.18684594208367,914.535,819.0684859634707,20,2230,577.5,0.3188001016619915,-1.50879406955543
453.955,564.1760862144739,98,2314,129.5,1.7698835713509289,2.1066012251373394,191.795,346.03655799981846,0,2313,66.0,4.064052951571476,19.820801372437067
272.475,459.56530627174527,3,2090,65.0,2.346693259613245,4.52459475752851,336.675,344.48827298781924,170,1989,216.0,3.1861932739541587,10.083142210689843
372.72,624.2160684414505,1,2192,121.5,2.160176211032568,3.188983179055164,233.14,417.2026734738991,0,1694,60.0,2.6753889178230645,6.21792746874014
446.155,724.9340021771383,4,2087,48.0,1.5128792958392896,0.6675630417824006,505.645,676.1009848265401,11,2086,179.5,1.6552138861577164,1.205635409308572
787.33,681.1651347536958,239,2293,466.5,1.2442008859362144,0.00743496840903024,391.35,532.0966186302902,17,1918,138.5,1.9035382539776406,2.1020712757238105
241.165,250.52954524407096,6,940,135.0,1.3550252791324426,0.5678345537822254,649.87,623.2033659058512,19,2158,511.0,0.9147998364246134,-0.4039475466367253
420.365,314.38268741412685,197,1668,309.0,2.4248224897575326,5.894292848286524,784.6,668.8983968635541,10,1959,549.5,0.38383579901469383,-1.2919568143312197
115.87,129.1240029611208,18,588,93.0,2.2558604140733887,4.924995262282616,439.705,547.969965775461,21,1704,65.0,1.107818121401958,-0.1918730966291804
471.135,426.6733145649129,226,2460,336.0,3.2831788303145624,11.842459961562964,874.065,765.6443804807882,131,2459,471.0,0.5983439708127171,-1.0968567827674611
204.2,352.87388667836757,1,1853,66.0,2.610613992528299,6.444388103353456,463.575,505.224478070101,61,2083,325.0,1.430538240306061,1.0464942701440902
152.9,210.28114704846968,1,808,67.5,1.8426052192261462,2.5814028885978884,260.895,381.5460534845671,9,2052,71.0,2.550642645302307,7.885512233652085
172.16,225.8495394557222,1,976,77.0,1.4964254471668994,1.1742461330330354,282.935,445.2867979596808,1,2004,72.5,2.171859310257209,4.395213776188859
136.01,142.07104139837972,19,514,71.5,1.395628461850291,0.7272775231795405,516.98,586.2558821854028,54,1944,189.0,1.2598284832711417,0.07588902135250253
217.81,317.6892130375253,6,2270,72.5,2.8057583851733927,9.98837519509806,939.72,869.9798597564825,0,2201,614.5,0.2321283829086946,-1.7094757000925023
209.075,316.0024479502534,1,1389,95.0,2.7646706439780915,6.97364308544768,884.04,787.6956012324843,45,2139,1038.5,0.11710636573159021,-1.7293087076190405
453.89,693.9078385071808,41,2328,82.5,1.6798215820443785,1.548726299140477,968.97,870.8536441028639,1,2327,1059.0,0.23532465133044103,-1.506119630537599
200.775,175.96411915829816,41,621,127.0,1.316534451199568,0.6254309244637475,636.505,795.9700569953411,1,2218,237.0,0.9922425298917313,-0.6276705069897957
115.35,192.92161946314206,1,1255,65.5,3.3157370790096317,12.973600346858083,185.095,409.00900700848916,0,2024,61.0,2.8932057645696516,6.7316217612303895
197.435,299.0471564551646,1,1623,51.5,1.796023880526614,2.5137525200247035,242.805,407.1561094498174,0,1482,42.5,1.8778673375130492,2.0288637930903466
302.96,459.48479822404954,2,1680,47.0,1.8835648922959831,2.520588321811654,173.53,238.43889075214955,0,1502,112.0,3.3587550939553275,13.778419813710467
370.85,453.4854936652593,18,1994,74.0,1.6389542542167068,2.823791421946619,498.1,346.9719841557019,109,1402,519.0,0.8291687203406594,0.4025768869061146
174.63,223.580262476016,19,2247,103.0,4.569561602675354,35.70506390095058,858.925,770.6041742306546,30,2246,572.0,0.4117018621830213,-1.388052752424919
161.825,263.1735281226488,9,2246,67.5,3.9065833810589035,21.364519288604797,416.45,598.6686800244448,5,2245,116.5,1.7751026042485616,1.5890977762929204
61.77,90.75400014717567,1,483,30.0,2.5908710529650927,6.984802588996972,291.19,467.2459177330403,24,2154,120.5,2.8460924586041045,7.438880114189869
134.06,222.52655287328827,20,2217,51.0,5.011382272360118,38.056850121145374,687.185,616.3132082213885,96,2216,473.0,1.0057633382652282,-0.23440014566548806
313.955,479.0442672917873,51,2324,135.0,2.9705842662079998,8.751607992724583,827.32,745.0797789397624,0,2323,663.5,0.42567593569493767,-1.0341837457023573
536.025,869.6563835806143,56,2319,88.0,1.5482168629412045,0.4435066068297302,1277.775,956.7712792401823,58,2318,1867.0,-0.21209296762081603,-1.7320509766342358
104.54,107.81791089400565,21,480,47.0,1.7921269204575165,2.764095981005494,441.0,582.0193231004548,0,2047,162.0,1.3315979560236468,0.2782630521562348
262.645,471.8708184679448,1,2263,119.5,3.431640194423211,11.748764599789434,755.11,804.8979884176591,0,2262,264.0,0.7103655055580267,-1.0489044419749756
200.915,395.7056133506143,1,2108,46.5,3.5570545408314302,13.686927768399709,634.23,705.0625098628284,40,2107,267.0,0.9687740203330479,-0.6349996688639354
417.865,637.973894627461,1,2230,125.0,1.895315878205673,2.351678321030243,581.08,664.3712587456174,64,2229,185.5,1.363584551278982,0.6406781281458618
264.87,350.6649865096586,1,1193,86.0,1.4691076156838139,0.8327485813239242,538.39,429.3467492077662,12,999,600.0,-0.05078018043905981,-1.8384002428798172
262.015,353.051129833034,1,1212,60.5,1.5628261028033226,1.3245882807819944,384.25,386.2457461020245,43,1039,122.0,0.6948408206420242,-1.2302045440270901
98.87,112.93420105904241,1,430,41.5,1.406004986906047,0.8619132330382895,873.265,635.5443081430791,169,2174,659.0,0.46166400894553195,-1.1181097604567696
100.425,182.91380943880944,2,1421,21.0,4.388828523696561,25.911877301593474,596.48,694.6222353547619,11,2110,381.5,1.2424731492366938,0.2153304003324914
125.73,258.03273350059465,1,1506,17.0,3.413427631782613,12.146254615578993,350.94,517.3918029781153,0,1946,160.0,1.9999821235713147,2.8552612518109948
121.725,118.02290628109094,1,328,86.0,0.4163177477626449,-1.4145542318301008,581.145,591.4897756924828,0,2185,602.5,0.8691717070573369,-0.17911354035537563
298.465,543.8892500838608,42,2102,102.0,2.8928235468828034,6.7902405806151425,883.445,701.7800103233544,62,2101,695.0,0.4957982086773821,-1.1899548258691586
214.975,254.29746435402092,12,2204,103.5,3.4670692390254167,21.081449546533626,773.935,721.5091252813936,0,2203,695.0,0.5427155810050804,-1.046567908455172
205.55,258.6463748753903,2,946,80.5,1.7180722715885541,1.7168827312014514,632.05,621.1818105100494,0,2119,569.0,0.7058560894764002,-0.5254739922230858
315.07,359.14523748483737,90,2275,165.0,2.3550608249224982,5.74542404709252,834.86,709.8084463802641,0,2274,1061.5,0.20978837773415843,-1.2120878264113162
324.14,572.693188224896,8,2254,66.5,2.6439461115393272,5.9611482518558105,222.45,517.8145197697941,12,2253,67.0,3.623363946165244,11.338321378208029
402.285,518.8510923716709,76,2226,259.0,2.217161468020679,4.165361446870142,357.885,615.7950466448732,9,2225,73.0,2.214353270787411,3.369327555817664
330.605,602.5086408396418,35,2246,100.0,2.4978282413726025,4.680445704111044,440.255,612.2964844742274,2,2245,153.0,1.8579768161662271,2.3190955869117813
268.475,484.58662835130315,1,2031,73.5,2.4732564582047365,4.9999735728285595,309.995,156.11162407346308,94,695,319.0,0.46990408358683877,-0.5798557604696661
140.635,160.63780469267633,1,1222,86.0,2.560652931742984,9.952838814699534,148.155,188.09299788740506,36,795,87.0,2.5231733340535345,5.358497016640074
145.83,185.83693911517827,1,1628,104.5,3.3275058351822784,19.454185098692072,321.19,321.38213435318255,138,1621,182.0,2.720221391091008,7.064924921697907
69.775,119.9689422748769,2,815,28.5,4.294555764715451,21.664313535579833,198.195,264.392708858409,0,994,66.0,1.860129841208176,2.798151512302522
188.25,388.7348601004114,1,2232,59.0,3.0170590321957205,8.336076977106202,139.915,216.2094363733563,1,2231,51.0,5.219775031213153,42.724696379873926
506.635,807.680500401392,1,2258,81.0,1.59329440395887,0.7753682936507076,700.39,770.0815579726916,167,2257,414.0,1.3688752248537346,0.12989634621655366
686.765,780.529957688522,66,2290,269.0,1.13556595811927,-0.3289593767112202,902.875,798.6844959024652,9,2289,803.0,0.47502868107478563,-1.110301249764331
715.07,910.448039849794,38,2275,93.5,0.9335550063934865,-0.9269777672408193,845.56,820.5772428341445,122,2274,607.0,0.9704765902547415,-0.727491443978058
737.93,661.5020710853836,118,2358,652.5,1.2521323441069592,0.6961699228778739,552.55,785.1417741577875,1,2357,85.0,1.3311382606895734,0.23166930560750476
191.19,105.32965194041725,90,545,156.0,1.7298263397582212,2.489018144906418,553.065,468.7629510706691,143,1881,503.0,1.4483713081632312,1.0475088157627273
327.775,375.98014538485705,1,1732,139.5,1.5607042445561667,1.250217857246584,207.835,96.36987881445928,121,456,148.0,1.1720376084472677,0.033799504692496374
263.165,318.06749666884497,56,1311,94.0,1.7602360476082493,1.839070752676915,137.95,68.22264393680912,24,365,153.0,0.8638329382384654,2.7498246739588232
216.69,374.5286403094703,1,2402,122.5,3.1051393227361013,12.285776441595852,637.22,743.1541577025274,116,2401,347.5,1.4301207074864044,0.4933463830515392
506.31,651.7806949207358,15,2127,121.0,1.1944071989612686,0.2154736913709865,526.075,545.2680400984126,0,2126,308.0,1.2994693495741396,1.5152112219606115
652.63,855.5008836404248,1,2013,89.5,0.8234512948397216,-1.1747398829869091,752.615,835.7454210578098,32,2012,275.5,0.7130323857155927,-1.3289842149442666
597.83,874.2484330632618,1,2112,44.5,1.080685301023596,-0.7039354910203262,841.055,865.5723711066086,46,2111,314.5,0.6372444540594805,-1.4385180914250348
709.075,861.2500669165826,1,1944,122.0,0.6842629482017841,-1.4503464963189003,862.9,791.9550136962284,50,1943,496.0,0.5249886102897708,-1.5381760573374854
737.56,951.7773674478351,17,2230,129.0,0.8043736536950086,-1.2993840753492794,789.875,980.2892452725292,0,2229,99.5,0.6590912560386302,-1.5017991520241747
408.33,511.45234244547646,16,1879,83.5,1.0386821639818733,-0.3067884089351889,643.555,655.3905099846116,129,2228,261.5,1.2877048406414464,0.12832165104799298
685.315,832.176637230801,9,2196,90.5,0.7777223783309897,-1.100330887547564,358.2,567.3218579010172,0,2195,135.5,2.407016408499504,4.91207053497876
307.175,528.7277936460969,43,2303,92.0,2.319739966830484,4.002062670749991,906.245,709.7970018917184,316,2302,551.0,0.9529790304393065,-0.7215221009347568
149.305,272.41239793324144,28,1437,58.0,3.7786354340399884,14.219264837628728,260.385,255.69396511057855,50,1332,169.5,3.147842723671888,9.120640449668434
131.85,186.34287168857753,1,859,44.5,2.1610362504752882,5.226214183679653,318.0,310.181321586756,117,1534,224.5,2.835156685620701,6.997039065570499
152.54,124.02426574046835,63,862,130.0,3.2029128231351547,10.810993497707234,317.61,337.8502060211635,62,1494,155.5,2.1590738546797477,4.435891397408222
219.23,233.96848797826206,54,1264,109.0,2.451653019510686,7.096438111900859,353.255,246.07156693790608,169,1749,361.0,2.458199537185135,7.181598489635531
90.535,125.62866545066288,4,530,36.0,2.317807221407584,4.452665782906419,117.805,199.08107228390287,11,1627,57.0,3.9006347114088373,19.15584875245414
68.88,81.76572490257902,1,264,22.5,1.032843304064846,-0.3943500282306234,291.17,460.9165013383986,0,1866,71.5,2.1874963428994,3.8950399312446757
111.325,211.4390496896643,8,2089,40.0,5.485280262001367,40.65404164821948,205.055,323.8825737561601,1,1693,69.0,3.0601898793858533,10.74622196254967
200.17,406.29597981776834,1,1847,54.0,2.872641486276817,6.976539388652444,243.875,401.7817094958743,25,2056,66.5,2.864463682974543,8.163106721802063
326.525,472.74585412030757,6,1873,96.0,1.8916707439292713,2.4708526994634665,85.905,94.6004875049854,8,370,63.5,2.1931325120001235,4.024895909463875
206.26,250.53312482217947,53,1575,82.5,2.3482844017856714,5.357949813943467,165.365,273.2331670807275,11,1138,64.0,2.7956731908206653,7.166435928984848
218.725,240.1459132972425,39,1029,115.0,1.7731173981483297,2.656152309580925,271.945,167.60485947489101,38,662,199.5,0.9129129837069184,-0.3628533224012176
208.925,200.500402573563,37,666,86.5,1.0809530791497421,-0.2878227198899781,182.035,275.0520896760756,0,1270,115.0,2.2365573654981,4.315819818923101
318.58,453.34441586611047,8,2143,110.5,2.1190105607852385,4.267228376897884,266.755,397.76295935414964,0,1196,92.0,1.6015693891628096,0.8649224876243231
416.455,507.7037061527185,34,2291,155.0,2.2893018225064545,5.667485806292952,580.955,632.2123339122339,133,2290,257.0,1.6923358889466888,1.7460989375725138
335.75,525.960215454749,11,2266,78.5,1.9835435189960975,2.6397081015602417,277.755,389.65865099659,1,2265,108.0,2.2204859263002144,6.429029640016484
241.105,348.02848028638743,1,1583,166.0,2.5457549053803827,6.744160916898862,222.35,233.26833923713755,32,1881,174.0,3.2199883550267865,14.277158504708044
149.35,178.15553449826302,1,560,88.0,1.1493300068164778,-0.05670350812881031,463.975,602.9853822698823,42,2146,129.5,1.536090587833588,1.01384671799332
228.895,255.20834719379155,11,950,67.5,0.8394383207341382,-0.8765224997205641,536.84,551.4649147142576,50,2168,337.5,1.2384539762812021,0.16058038056910773
250.18,272.70548031709023,1,1256,85.0,1.0311441725069455,-0.26067768652218337,188.63,261.1816655358112,25,1674,84.0,2.7019026130125896,8.019740743748473
204.175,357.9100057782415,1,1406,19.0,2.068591696777463,2.9950626398929883,299.115,421.7392937997042,19,1997,108.5,2.3124388426449727,4.926983906824163
226.005,352.7659907020232,7,1422,73.5,2.2438389765124858,4.253096791198711,294.575,303.5920205633685,33,1493,143.5,2.0356637361599907,4.805890410859603
167.375,290.3468457365186,1,2003,37.0,3.447711043480235,13.701445422701457,146.94,266.91426060171983,8,943,54.0,2.505091030726155,4.6172875528017645
191.505,217.20640665148963,16,992,90.0,1.177977823823734,0.04265427987285042,253.99,203.88364969527436,33,909,200.5,2.3204081330759116,4.961506922405819
294.815,481.8353320492959,14,2148,79.0,2.146604502068062,3.659733017790491,339.72,385.2185460763877,0,2147,222.0,2.311121353061209,7.229301996627905
231.825,400.2096616040223,12,2100,103.0,3.353563508942128,11.801246527432406,659.445,733.736446443269,5,2099,279.0,0.8895859865643536,-0.7529148959029697
361.325,555.4174665834066,7,2098,94.5,2.2299284687565923,3.801819797930218,530.495,653.1858993199041,45,2097,172.0,1.2922574305706818,0.12889649647211154
149.735,105.35441394497158,38,402,159.5,0.5748111096584676,-0.8234156296853663,642.445,565.3940743157442,103,1952,345.0,1.056552364412582,-0.0834385344454267
109.995,179.62069184728827,5,2254,54.0,8.822069800536967,100.21716823801584,691.725,593.9218087844127,196,2253,457.0,1.005692077690654,-0.47913619733533386
